id_categorie;lib_categorie;id_groupe;lib_groupe;id_cim_10;lib_cim_10
1;Certaines maladies infectieuses et parasitaires;A49;Infection bactérienne, siège non précisé;A49.3;Infection à Mycoplasma, siège non précisé
1;Certaines maladies infectieuses et parasitaires;A49;Infection bactérienne, siège non précisé;A49.8;Autres infections bactériennes, siège non précisé
1;Certaines maladies infectieuses et parasitaires;A49;Infection bactérienne, siège non précisé;A49.9;Infection bactérienne, sans précision
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.0;Syphilis congénitale précoce, symptomatique
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.1;Syphilis congénitale précoce, latente
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.2;Syphilis congénitale précoce, sans précision
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.3;Oculopathie syphilitique congénitale tardive
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.4;Syphilis congénitale nerveuse tardive [neurosyphilis juvénile]
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.5;Autres formes tardives de syphilis congénitale, symptomatique
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.6;Syphilis congénitale tardive, latente
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.7;Syphilis congénitale tardive, sans précision
1;Certaines maladies infectieuses et parasitaires;A50;Syphilis congénitale;A50.9;Syphilis congénitale, sans précision
1;Certaines maladies infectieuses et parasitaires;A51;Syphilis précoce;A51.0;Syphilis génitale primaire
1;Certaines maladies infectieuses et parasitaires;A51;Syphilis précoce;A51.1;Syphilis anale primaire
1;Certaines maladies infectieuses et parasitaires;A51;Syphilis précoce;A51.2;Syphilis primaire dautres localisations
1;Certaines maladies infectieuses et parasitaires;A51;Syphilis précoce;A51.3;Syphilis secondaire de la peau et des muqueuses
1;Certaines maladies infectieuses et parasitaires;A51;Syphilis précoce;A51.4;Autres formes de syphilis secondaire
1;Certaines maladies infectieuses et parasitaires;A51;Syphilis précoce;A51.5;Syphilis précoce, latente
1;Certaines maladies infectieuses et parasitaires;A51;Syphilis précoce;A51.9;Syphilis précoce, sans précision
1;Certaines maladies infectieuses et parasitaires;A52;Syphilis tardive;A52.0;Syphilis cardio-vasculaire
1;Certaines maladies infectieuses et parasitaires;A52;Syphilis tardive;A52.1;Syphilis nerveuse symptomatique
1;Certaines maladies infectieuses et parasitaires;A52;Syphilis tardive;A52.2;Syphilis nerveuse asymptomatique
1;Certaines maladies infectieuses et parasitaires;A52;Syphilis tardive;A52.3;Syphilis nerveuse, sans précision
1;Certaines maladies infectieuses et parasitaires;A52;Syphilis tardive;A52.7;Autres formes tardives de syphilis symptomatique
1;Certaines maladies infectieuses et parasitaires;A52;Syphilis tardive;A52.8;Syphilis tardive, latente
1;Certaines maladies infectieuses et parasitaires;A52;Syphilis tardive;A52.9;Syphilis tardive, sans précision
1;Certaines maladies infectieuses et parasitaires;A53;Syphilis, autres et sans précision;A53.0;Syphilis latente, non précisée précoce ou tardive
1;Certaines maladies infectieuses et parasitaires;A53;Syphilis, autres et sans précision;A53.9;Syphilis, sans précision
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.0;Infection gonococcique de la partie inférieure de lappareil génito-urinaire, sans abcès périurétral ou des glandes annexes
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.1;Infection gonococcique de la partie inférieure de lappareil génito-urinaire, avec abcès périurétral et des glandes annexes
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.2;Pelvipéritonite gonococcique et autres infections génito-urinaires gonococciques
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.3;Infection gonococcique de lil
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.4;Infection gonococcique du système ostéo-articulaire et des muscles
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.5;Pharyngite gonococcique
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.6;Infection gonococcique de lanus et du rectum
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.8;Autres infections gonococciques
1;Certaines maladies infectieuses et parasitaires;A54;Infection gonococcique;A54.9;Infection gonococcique, sans précision
1;Certaines maladies infectieuses et parasitaires;A54;Lymphogranulomatose vénérienne à Chlamydia;A55;Lymphogranulomatose vénérienne à Chlamydia
1;Certaines maladies infectieuses et parasitaires;A56;Autres infections à Chlamydia transmises par voie sexuelle;A56.0;Infection à Chlamydia de la partie inférieure de lappareil génito-urinaire
1;Certaines maladies infectieuses et parasitaires;A56;Autres infections à Chlamydia transmises par voie sexuelle;A56.1;Infection à Chlamydia, pelvi-péritonéale et des autres organes génito-urinaires
1;Certaines maladies infectieuses et parasitaires;A56;Autres infections à Chlamydia transmises par voie sexuelle;A56.2;Infection à Chlamydia de lappareil génito-urinaire, sans précision
1;Certaines maladies infectieuses et parasitaires;A56;Autres infections à Chlamydia transmises par voie sexuelle;A56.3;Infection à Chlamydia de lanus et du rectum
1;Certaines maladies infectieuses et parasitaires;A56;Autres infections à Chlamydia transmises par voie sexuelle;A56.4;Infection à Chlamydia du pharynx
1;Certaines maladies infectieuses et parasitaires;A56;Autres infections à Chlamydia transmises par voie sexuelle;A56.8;Infection à Chlamydia transmise par voie sexuelle, autres localisations
1;Certaines maladies infectieuses et parasitaires;A56;Chancre mou;A57;Chancre mou
1;Certaines maladies infectieuses et parasitaires;A56;Granulome inguinal;A58;Granulome inguinal
1;Certaines maladies infectieuses et parasitaires;A59;Trichomonase;A59.0;Trichomonase uro-génitale
1;Certaines maladies infectieuses et parasitaires;A59;Trichomonase;A59.8;Autres localisations de trichomonase
1;Certaines maladies infectieuses et parasitaires;A59;Trichomonase;A59.9;Trichomonase, sans précision
1;Certaines maladies infectieuses et parasitaires;A60;Infection ano-génitale par le virus de lherpès [herpes simplex];A60.0;Infection des organes génitaux et de lappareil génito-urinaire par le virus de lherpès
1;Certaines maladies infectieuses et parasitaires;A60;Infection ano-génitale par le virus de lherpès [herpes simplex];A60.1;Infection de la marge cutanée de lanus et du rectum, par le virus de lherpès
1;Certaines maladies infectieuses et parasitaires;A60;Infection ano-génitale par le virus de lherpès [herpes simplex];A60.9;Infection ano-génitale par le virus de lherpès, sans précision
1;Certaines maladies infectieuses et parasitaires;A63;Autres maladies dont le mode de transmission est essentiellement sexuel, non classées ailleurs;A63.0;Condylomes ano-génitaux (vénériens)
1;Certaines maladies infectieuses et parasitaires;A63;Autres maladies dont le mode de transmission est essentiellement sexuel, non classées ailleurs;A63.8;Autres maladies précisées dont le mode de transmission est essentiellement sexuel
1;Certaines maladies infectieuses et parasitaires;A63;Maladie sexuellement transmise, sans précision;A64;Maladie sexuellement transmise, sans précision
1;Certaines maladies infectieuses et parasitaires;A63;Syphilis non vénérienne;A65;Syphilis non vénérienne
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.0;Lésions initiales du pian
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.1;Papillomes multiples et pian plantaire humide (pian-crabe)
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.2;Autres lésions cutanées précoces du pian
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.3;Hyperkératose pianique
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.4;Gommes et ulcères pianiques
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.5;Gangosa
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.6;Lésions ostéo-articulaires pianiques
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.7;Autres manifestations du pian
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.8;Pian latent
1;Certaines maladies infectieuses et parasitaires;A66;Pian;A66.9;Pian, sans précision
1;Certaines maladies infectieuses et parasitaires;A67;Pinta [caraté];A67.0;Lésions initiales de la pinta
1;Certaines maladies infectieuses et parasitaires;A67;Pinta [caraté];A67.1;Lésions intermédiaires de la pinta
1;Certaines maladies infectieuses et parasitaires;A67;Pinta [caraté];A67.2;Lésions tardives de la pinta
1;Certaines maladies infectieuses et parasitaires;A67;Pinta [caraté];A67.3;Lésions mixtes de la pinta
1;Certaines maladies infectieuses et parasitaires;A67;Pinta [caraté];A67.9;Pinta, sans précision
1;Certaines maladies infectieuses et parasitaires;A68;Fièvres récurrentes [borrélioses];A68.0;Fièvre récurrente [borréliose] à poux
1;Certaines maladies infectieuses et parasitaires;A68;Fièvres récurrentes [borrélioses];A68.1;Fièvre récurrente [borréliose] à tiques
1;Certaines maladies infectieuses et parasitaires;A68;Fièvres récurrentes [borrélioses];A68.9;Fièvre récurrente [borréliose], sans précision
1;Certaines maladies infectieuses et parasitaires;A69;Autres infections à spirochètes;A69.0;Stomatite ulcéro-nécrotique
1;Certaines maladies infectieuses et parasitaires;A69;Autres infections à spirochètes;A69.1;Autres infections dites de Vincent
1;Certaines maladies infectieuses et parasitaires;A69;Autres infections à spirochètes;A69.2;Maladie de Lyme
1;Certaines maladies infectieuses et parasitaires;A69;Autres infections à spirochètes;A69.8;Autres infections à spirochètes précisées
1;Certaines maladies infectieuses et parasitaires;A69;Autres infections à spirochètes;A69.9;Infection à spirochètes, sans précision
1;Certaines maladies infectieuses et parasitaires;A69;Infection à Chlamydia psittaci;A70;Infection à Chlamydia psittaci
1;Certaines maladies infectieuses et parasitaires;A71;Trachome;A71.0;Phase initiale du trachome
1;Certaines maladies infectieuses et parasitaires;A71;Trachome;A71.1;Phase active du trachome
1;Certaines maladies infectieuses et parasitaires;A71;Trachome;A71.9;Trachome, sans précision
1;Certaines maladies infectieuses et parasitaires;A74;Autres infections à Chlamydia;A74.0;Conjonctivite à Chlamydia
1;Certaines maladies infectieuses et parasitaires;A74;Autres infections à Chlamydia;A74.8;Autres infections à Chlamydia précisées
1;Certaines maladies infectieuses et parasitaires;A74;Autres infections à Chlamydia;A74.9;Infection à Chlamydia, sans précision
1;Certaines maladies infectieuses et parasitaires;A75;Typhus;A75.0;Typhus épidémique à poux dû à Rickettsia prowazekii
1;Certaines maladies infectieuses et parasitaires;A75;Typhus;A75.1;Typhus résurgent [maladie de Brill]
1;Certaines maladies infectieuses et parasitaires;A75;Typhus;A75.2;Typhus à Rickettsia typhi
1;Certaines maladies infectieuses et parasitaires;A75;Typhus;A75.3;Typhus à Rickettsia tsutsugamushi
1;Certaines maladies infectieuses et parasitaires;A75;Typhus;A75.9;Typhus, sans précision
1;Certaines maladies infectieuses et parasitaires;A77;Fièvre pourprée [rickettsioses à tiques];A77.0;Fièvre pourprée à Rickettsia rickettsii
1;Certaines maladies infectieuses et parasitaires;A77;Fièvre pourprée [rickettsioses à tiques];A77.1;Fièvre pourprée à Rickettsia conorii
1;Certaines maladies infectieuses et parasitaires;A77;Fièvre pourprée [rickettsioses à tiques];A77.2;Fièvre pourprée due à Rickettsia sibirica
1;Certaines maladies infectieuses et parasitaires;A77;Fièvre pourprée [rickettsioses à tiques];A77.3;Fièvre pourprée due à Rickettsia australis
1;Certaines maladies infectieuses et parasitaires;A77;Fièvre pourprée [rickettsioses à tiques];A77.8;Autres fièvres pourprées
1;Certaines maladies infectieuses et parasitaires;A77;Fièvre pourprée [rickettsioses à tiques];A77.9;Fièvre pourprée, sans précision
1;Certaines maladies infectieuses et parasitaires;A77;Fièvre Q;A78;Fièvre Q
1;Certaines maladies infectieuses et parasitaires;A79;Autres rickettsioses;A79.0;Fièvre des tranchées
1;Certaines maladies infectieuses et parasitaires;A79;Autres rickettsioses;A79.1;Rickettsiose varicelliforme due à Rickettsia akari
1;Certaines maladies infectieuses et parasitaires;A79;Autres rickettsioses;A79.8;Autres types précisés de rickettsiose
1;Certaines maladies infectieuses et parasitaires;A79;Autres rickettsioses;A79.9;Rickettsiose, sans précision
1;Certaines maladies infectieuses et parasitaires;A80;Poliomyélite aiguë;A80.0;Poliomyélite paralytique aiguë, associée au virus vaccinal
1;Certaines maladies infectieuses et parasitaires;A80;Poliomyélite aiguë;A80.1;Poliomyélite paralytique aiguë, virus sauvage importé
1;Certaines maladies infectieuses et parasitaires;A80;Poliomyélite aiguë;A80.2;Poliomyélite paralytique aiguë, virus sauvage indigène
1;Certaines maladies infectieuses et parasitaires;A80;Poliomyélite aiguë;A80.3;Poliomyélites paralytiques aiguës, autres et sans précision
