CODE_UCD;LISTE;NOM_COURT;DT_DINSCRI;DT_FINSCRI;MOTIF_FIN;LABO_EXP;DT_SOURDOC;DT_APPRIX;PRIX_HT;PRIX_TTC;T_FACTURE;MARGE_TTC;DT_APTAUX;TAUX;DT_DCOUSUP;DT_FCOUSUP;DT_APMAJO;MAJO_971;MAJO_972;MAJO_973;MAJO_974;DT_DLPRIVE;DT_FLPRIVE;DT_DLPUBLI;DT_FLPUBLI;NOM_LONG1;NOM_LONG2;ETAT;COD_FORME;FORME;COD_CFORME;CPMTFORME;DDD;D_ADMINIST;PAR_VOIE;COD_ATC;CLASSE_ATC;COD_EPHMRA;CLA_EPHMRA;RH;PH;PIH;SP;PS
9284890;T;KIOVIG 100 mg/ml INJ FL200ML;2006-12-08;;;TAKEDA;2020-12-29;2021-10-01;1100.0;1123.1;;;;;;;2006-12-08;1.16;1.16;1.16;1.16;2006-12-08;;2006-12-08;;KIOVIG 100 mg/ml INJ FL200ML;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;N;O;N;N;N
9285257;R;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 10 ml;2006-12-02;2021-09-28;RADIATION;SANOFI AVENTIS FRANCE;2021-09-28;2010-01-01;35.0;35.74;N;22.0;2006-12-02;100.0;2007-02-03;;2006-12-02;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 10 ml;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9285263;R;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 100 ml;2006-12-02;2021-09-28;RADIATION;SANOFI AVENTIS FRANCE;2021-09-28;2010-01-01;264.0;269.54;N;22.0;2006-12-02;100.0;2007-02-03;;2006-12-02;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 100 ml;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9285286;R;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 25 ml;2006-12-02;2021-09-28;RADIATION;SANOFI AVENTIS FRANCE;2021-09-28;2010-01-01;88.0;89.85;N;22.0;2006-12-02;100.0;2007-02-03;;2006-12-02;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 25 ml;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9303699;T;GAMMANORM 165 mg/ml INJ FL20ML;2008-02-27;;;OCTAPHARMA S.A.S.;2020-12-29;2021-10-01;197.505;201.65;;;;;;;2008-02-27;1.16;1.16;1.16;1.16;2008-02-27;;2008-02-27;;GAMMANORM 165 mg/ml INJ FL20ML;;S;48;SOLUTION;295;SOLUTION INJECTABLE;;;;J06BA01;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM EXTRAVASCULAIRE;J06E;IMMUNOGLOBULINES POLYVALENTES, INTRAMUSCULAIRES;N;O;N;N;N
9303877;R;ISENTRESS 400 MG ComprimÇ pelliculÇ;2007-09-21;;;MERCK SHARP & DOHME-CHIBRET;2016-12-13;2017-01-02;7.989;8.16;N;22.0;2009-03-25;100.0;;;2009-03-25;1.16;1.16;1.16;1.16;;;;;ISENTRESS 400 MG ComprimÇ pelliculÇ;;D;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE ORAL(E;;;;J05AJ01;RALTEGRAVIR;J05C5;INHIBITEURS D'INTEGRASES ANTI VIH;N;N;N;N;N
9304256;R;BENEFIX 1 000 UI INJ FL+SRG;2008-04-11;;;PFIZER;2021-04-23;2017-07-01;648.0;661.61;N;22.0;2008-04-11;100.0;;;2008-04-11;1.16;1.16;1.16;1.16;;;;;BENEFIX 1 000 UI INJ FL+SRG;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9304256;T;BENEFIX 1 000 UI INJ FL+SRG;2008-03-05;;;PFIZER;2021-04-23;2017-07-01;648.0;661.61;;;;;;;2008-03-05;1.16;1.16;1.16;1.16;2008-03-05;;2008-03-05;;BENEFIX 1 000 UI INJ FL+SRG;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9304262;R;BENEFIX 2 000 UI INJ FL+SRG;2008-04-11;;;PFIZER;2021-04-23;2017-07-01;1296.0;1323.22;N;22.0;2008-04-11;100.0;;;2008-04-11;1.16;1.16;1.16;1.16;;;;;BENEFIX 2 000 UI INJ FL+SRG;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9304262;T;BENEFIX 2 000 UI INJ FL+SRG;2008-03-05;;;PFIZER;2021-04-23;2017-07-01;1296.0;1323.22;;;;;;;2008-03-05;1.16;1.16;1.16;1.16;2008-03-05;;2008-03-05;;BENEFIX 2 000 UI INJ FL+SRG;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9304279;R;BENEFIX 250 UI INJ FL+SRG;2008-04-11;;;PFIZER;2021-04-23;2017-07-01;162.0;165.4;N;22.0;2008-04-11;100.0;;;2008-04-11;1.16;1.16;1.16;1.16;;;;;BENEFIX 250 UI INJ FL+SRG;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9328067;R;PREZISTA 600 MG ComprimÇ pelliculÇ;2009-10-17;;;JANSSEN-CILAG;2021-03-26;2021-04-01;3.46;3.53;N;22.0;2009-10-17;100.0;;;2009-10-17;1.16;1.16;1.16;1.16;;;;;PREZISTA 600 MG ComprimÇ pelliculÇ;;D;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AE10;DARUNAVIR;J05C2;INHIBITEURS DE PROTEASE;N;N;N;N;N
9329196;R;GEMCITABINE TEVA 38 MG/ML Poudre pour solution pour perfusion en flacon de 1 000 mg;2010-01-13;2021-09-28;RADIATION;TEVA SANTE;2021-09-28;2017-01-02;27.786;28.37;N;22.0;2010-01-13;100.0;2010-01-13;;2010-01-13;1.16;1.16;1.16;1.16;;;;;GEMCITABINE TEVA 38 MG/ML Poudre pour solution pour perfusion en flacon de 1 000 mg;;S;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9330182;R;IRINOTECAN EBEWE PHARMA FRANCE 20 MG/ML Solution Ö diluer pour perfusion (IV) en flacon de 2 ml;2009-11-20;2021-09-28;RADIATION;EBEWE PHARMA;2021-09-28;2021-04-01;9.54;9.74;N;22.0;2009-11-20;100.0;2009-11-20;;2009-11-20;1.16;1.16;1.16;1.16;;;;;IRINOTECAN EBEWE PHARMA FRANCE 20 MG/ML Solution Ö diluer pour perfusion (IV) en flacon de 2 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;N
9330199;R;IRINOTECAN EBEWE PHARMA FRANCE 20 MG/ML Solution Ö diluer pour perfusion (IV) en flacon de 5 ml;2009-11-20;2021-09-28;RADIATION;EBEWE PHARMA;2021-09-28;2021-04-01;23.75;24.25;N;22.0;2009-11-20;100.0;2009-11-20;;2009-11-20;1.16;1.16;1.16;1.16;;;;;IRINOTECAN EBEWE PHARMA FRANCE 20 MG/ML Solution Ö diluer pour perfusion (IV) en flacon de 5 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;N
9330207;R;IRINOTECAN TEVA SANTE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 2 ml;2009-09-23;2021-09-28;RADIATION;TEVA SANTE;2021-09-28;2021-04-01;9.54;9.74;N;22.0;2009-09-23;100.0;2009-09-23;;2009-09-23;1.16;1.16;1.16;1.16;;;;;IRINOTECAN TEVA SANTE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 2 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;O
9330213;R;IRINOTECAN TEVA SANTE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 5 ml;2009-09-23;2021-09-28;RADIATION;TEVA SANTE;2021-09-28;2021-04-01;23.75;24.25;N;22.0;2009-09-23;100.0;2009-09-23;;2009-09-23;1.16;1.16;1.16;1.16;;;;;IRINOTECAN TEVA SANTE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 5 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;O
9330265;R;TEMODAL 140 MG gÇlule;2009-11-14;;;MSD FRANCE;2021-02-26;2021-04-01;11.612;11.86;N;22.0;2009-11-14;100.0;;;2009-11-14;1.16;1.16;1.16;1.16;;;;;TEMODAL 140 MG gÇlule;;D;21;GELULE;64;NE PAS OUVRIR ORAL(E);;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9329173;R;GEMCITABINE TEVA 38 MG/ML en flacon de 10 ml, poudre pour solution pour perfusion;2010-01-13;2021-09-28;RADIATION;TEVA SANTE;2021-09-28;2017-01-02;5.81;5.93;N;22.0;2010-01-13;100.0;2010-01-13;;2010-01-13;1.16;1.16;1.16;1.16;;;;;GEMCITABINE TEVA 38 MG/ML en flacon de 10 ml, poudre pour solution pour perfusion;;S;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9330963;R;THALIDOMIDE CELGENE 50 MG GÇlule;2009-10-21;;;CELGENE;2020-12-17;2021-01-01;7.14;7.29;N;22.0;2009-10-21;100.0;;;2009-10-21;1.16;1.16;1.16;1.16;;;;;THALIDOMIDE CELGENE 50 MG GÇlule;;D;21;GELULE;328;GELULE ORAL(E);;;;L04AX02;THALIDOMIDE;L01K;ANTICANCEREUX LIDOMIDE;N;O;N;O;N
9331170;R;FERRIPROX 100 MG/ML BUV FL500ML;2009-10-17;;;CHIESI;2020-09-01;2010-01-01;235.0;239.94;N;22.0;2009-10-17;65.0;;;2009-10-17;1.16;1.16;1.16;1.16;;;;;FERRIPROX 100 MG/ML BUV FL500ML;;D;48;SOLUTION;292;SOLUTION BUVABLE;;;;V03AC02;DEFERIPRONE;V03F;AGENTS CHELATEURS DU FER;N;N;N;O;N
9331336;R;BETAFACT 100 UI/ML poudre et solvant pour solution injectable avec systäme de transfert et une aiguille-filtre (10 ml);2009-11-20;;;LFB-BIOMEDICAMENTS;2017-06-13;2017-07-01;648.0;661.61;N;22.0;2009-11-20;100.0;;;2009-11-20;1.16;1.16;1.16;1.16;;;;;BETAFACT 100 UI/ML poudre et solvant pour solution injectable avec systäme de transfert et une aiguille-filtre (10 ml);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9331336;T;BETAFACT 100 UI/ML poudre et solvant pour solution injectable avec systäme de transfert et une aiguille-filtre (10 ml);2009-11-04;;;LFB-BIOMEDICAMENTS;2017-06-13;2017-07-01;648.0;661.61;;;;;;;2009-11-04;1.16;1.16;1.16;1.16;2009-11-04;;2009-11-04;;BETAFACT 100 UI/ML poudre et solvant pour solution injectable avec systäme de transfert et une aiguille-filtre (10 ml);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9331342;R;BETAFACT 100 UI/ML poudre et solvant pour solution injectable avec systäme de transfert et une aiguille-filtre (5 ml);2009-11-20;;;LFB-BIOMEDICAMENTS;2017-06-13;2017-07-01;324.0;330.8;N;22.0;2009-11-20;100.0;;;2009-11-20;1.16;1.16;1.16;1.16;;;;;BETAFACT 100 UI/ML poudre et solvant pour solution injectable avec systäme de transfert et une aiguille-filtre (5 ml);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9331342;T;BETAFACT 100 UI/ML poudre et solvant pour solution injectable avec systäme de transfert et une aiguille-filtre (5 ml);2009-11-04;;;LFB-BIOMEDICAMENTS;2017-06-13;2017-07-01;324.0;330.8;;;;;;;2009-11-04;1.16;1.16;1.16;1.16;2009-11-04;;2009-11-04;;BETAFACT 100 UI/ML poudre et solvant pour solution injectable avec systäme de transfert et une aiguille-filtre (5 ml);;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9285292;R;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 5 ml;2006-12-02;2021-09-28;RADIATION;SANOFI AVENTIS FRANCE;2021-09-28;2010-01-01;18.0;18.38;N;22.0;2006-12-02;100.0;2007-02-03;;2006-12-02;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 5 ml;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9285300;R;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 50 ml;2006-12-02;2021-09-28;RADIATION;SANOFI AVENTIS FRANCE;2021-09-28;2010-01-01;132.0;134.77;N;22.0;2006-12-02;100.0;2007-02-03;;2006-12-02;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE WINTHROP 2 MG/ML solution pour perfusion en flacon de 50 ml;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9285317;R;EPIRUBICINE RATIOPHARM 2 MG/ML Solution pour perfusion en flacon de 10 ml;2007-12-27;;;RATIOPHARM;2021-03-23;2021-04-01;15.75;16.08;N;22.0;2007-12-27;100.0;2007-12-27;;2007-12-27;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE RATIOPHARM 2 MG/ML Solution pour perfusion en flacon de 10 ml;;NC;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9285323;R;EPIRUBICINE RATIOPHARM 2 MG/ML Solution pour perfusion en flacon de 100 ml;2007-12-27;;;RATIOPHARM;2021-03-23;2021-04-01;118.8;121.29;N;22.0;2007-12-27;100.0;2007-12-27;;2007-12-27;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE RATIOPHARM 2 MG/ML Solution pour perfusion en flacon de 100 ml;;NC;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9285346;R;EPIRUBICINE RATIOPHARM 2 MG/ML Solution pour perfusion en flacon de 25 ml;2007-12-27;;;RATIOPHARM;2021-03-23;2021-04-01;39.6;40.43;N;22.0;2007-12-27;100.0;2007-12-27;;2007-12-27;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE RATIOPHARM 2 MG/ML Solution pour perfusion en flacon de 25 ml;;NC;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9285352;R;EPIRUBICINE RATIOPHARM 2 MG/ML 1 Flacon de 5 ml, solution pour perfusion;2007-12-27;;;RATIOPHARM;2021-03-23;2021-04-01;8.1;8.27;N;22.0;2007-12-27;100.0;2007-12-27;;2007-12-27;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE RATIOPHARM 2 MG/ML 1 Flacon de 5 ml, solution pour perfusion;;NC;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9285381;R;PACLITAXEL EBEWE 6 mg/ml 1 Flacon de 16,7 ml, solution Ö diluer pour perfusion;2008-02-07;2021-09-28;RADIATION;SANDOZ;2021-09-28;2016-12-01;28.5;29.1;N;22.0;2008-02-07;100.0;2008-02-07;;2008-02-07;1.16;1.16;1.16;1.16;;;;;PACLITAXEL EBEWE 6 mg/ml 1 Flacon de 16,7 ml, solution Ö diluer pour perfusion;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CD01;PACLITAXEL;L01C2;ANTICANCêREUX TAXANES;N;O;N;O;N
9304279;T;BENEFIX 250 UI INJ FL+SRG;2008-03-05;;;PFIZER;2021-04-23;2017-07-01;162.0;165.4;;;;;;;2008-03-05;1.16;1.16;1.16;1.16;2008-03-05;;2008-03-05;;BENEFIX 250 UI INJ FL+SRG;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9304285;R;BENEFIX 500 UI INJ FL+SRG;2008-04-11;;;PFIZER;2021-04-23;2017-07-01;324.0;330.8;N;22.0;2008-04-11;100.0;;;2008-04-11;1.16;1.16;1.16;1.16;;;;;BENEFIX 500 UI INJ FL+SRG;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9304285;T;BENEFIX 500 UI INJ FL+SRG;2008-03-05;;;PFIZER;2021-04-23;2017-07-01;324.0;330.8;;;;;;;2008-03-05;1.16;1.16;1.16;1.16;2008-03-05;;2008-03-05;;BENEFIX 500 UI INJ FL+SRG;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9304457;R;EPIRUBICINE MYLAN 2 MG/ML 1 Flacon de 10 ml, solution pour perfusion;2008-04-11;2021-09-28;RADIATION;MYLAN SAS;2021-09-28;2021-04-01;15.75;16.08;N;22.0;2008-04-11;100.0;2008-04-11;;2008-04-11;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE MYLAN 2 MG/ML 1 Flacon de 10 ml, solution pour perfusion;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9304463;R;EPIRUBICINE MYLAN 2 MG/ML 1 Flacon de 100 ml, solution pour perfusion;2008-04-11;2021-09-28;RADIATION;MYLAN SAS;2021-09-28;2021-04-01;118.8;121.29;N;22.0;2008-04-11;100.0;2008-04-11;;2008-04-11;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE MYLAN 2 MG/ML 1 Flacon de 100 ml, solution pour perfusion;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9304486;R;EPIRUBICINE MYLAN 2 MG/ML 1 Flacon de 25 ml, solution pour perfusion;2008-04-11;2021-09-28;RADIATION;MYLAN SAS;2021-09-28;2021-04-01;39.6;40.43;N;22.0;2008-04-11;100.0;2008-04-11;;2008-04-11;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE MYLAN 2 MG/ML 1 Flacon de 25 ml, solution pour perfusion;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9304492;R;EPIRUBICINE MYLAN 2 MG/ML 1 Flacon de 5 ml, solution pour perfusion;2008-04-11;2021-09-28;RADIATION;MYLAN SAS;2021-09-28;2021-04-01;8.1;8.27;N;22.0;2008-04-11;100.0;2008-04-11;;2008-04-11;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE MYLAN 2 MG/ML 1 Flacon de 5 ml, solution pour perfusion;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9330271;R;TEMODAL 180 MG gÇlule;2009-11-14;;;MSD FRANCE;2021-02-26;2021-04-01;14.93;15.24;N;22.0;2009-11-14;100.0;;;2009-11-14;1.16;1.16;1.16;1.16;;;;;TEMODAL 180 MG gÇlule;;D;21;GELULE;64;NE PAS OUVRIR ORAL(E);;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9336842;R;DOXORUBICINE MEDIPHA SANTE 2 MG/ML solution pour perfusion en flacon de 5 ml;2013-06-20;2021-01-29;RADIATION;MEDIPHA SANTE;2021-01-29;2013-06-20;4.0;4.08;N;22.0;2013-06-20;100.0;;;2013-06-20;1.16;1.16;1.16;1.16;;;;;DOXORUBICINE MEDIPHA SANTE 2 MG/ML solution pour perfusion en flacon de 5 ml;;NC;48;SOLUTION;295;SOLUTION INJECTABLE;;;;L01DB01;DOXORUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;N;N;N;N
9337913;R;EPIRUBICINE TEVA CLASSICS 2 MG/ML Solution injectable ou pour perfusion en flacon de 10 ml;2010-01-13;2021-09-28;RADIATION;TEVA SANTE;2021-09-28;2021-04-01;15.75;16.08;N;22.0;2010-01-13;100.0;2010-01-13;;2010-01-13;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE TEVA CLASSICS 2 MG/ML Solution injectable ou pour perfusion en flacon de 10 ml;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9337936;R;EPIRUBICINE TEVA CLASSICS 2 MG/ML Solution injectable ou pour perfusion en flacon de 100 ml;2010-01-13;2021-09-28;RADIATION;TEVA SANTE;2021-09-28;2021-04-01;118.8;121.29;N;22.0;2010-01-13;100.0;2010-01-13;;2010-01-13;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE TEVA CLASSICS 2 MG/ML Solution injectable ou pour perfusion en flacon de 100 ml;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9337942;R;EPIRUBICINE TEVA CLASSICS 2 MG/ML Solution injectable ou pour perfusion en flacon de 25 ml;2010-01-13;2021-09-28;RADIATION;TEVA SANTE;2021-09-28;2021-04-01;39.6;40.43;N;22.0;2010-01-13;100.0;2010-01-13;;2010-01-13;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE TEVA CLASSICS 2 MG/ML Solution injectable ou pour perfusion en flacon de 25 ml;;D;48;SOLUTION;296;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9337959;R;EPIRUBICINE TEVA CLASSICS 2 MG/ML Solution injectable ou pour perfusion en flacon de 5 ml;2010-01-13;2021-09-28;RADIATION;TEVA SANTE;2021-09-28;2021-04-01;8.1;8.27;N;22.0;2010-01-13;100.0;2010-01-13;;2010-01-13;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE TEVA CLASSICS 2 MG/ML Solution injectable ou pour perfusion en flacon de 5 ml;;D;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9338249;R;IRINOTECAN MYLAN 20 MG/ML Solution Ö diluer pour perfusion en flacon de 15 ml;2010-01-20;2021-09-28;RADIATION;MYLAN SAS;2021-09-28;2021-04-01;71.55;73.05;N;22.0;2010-01-20;100.0;2010-01-20;;2010-01-20;1.16;1.16;1.16;1.16;;;;;IRINOTECAN MYLAN 20 MG/ML Solution Ö diluer pour perfusion en flacon de 15 ml;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;N
9331879;T;ROACTEMRA 20 MG/ML Solution Ö diluer pour perfusion en flacon de 10 ml;2009-12-18;;;ROCHE;2017-04-14;2017-05-01;263.268;268.8;;;;;;;2009-12-18;1.16;1.16;1.16;1.16;2009-12-18;;2009-12-18;;ROACTEMRA 20 MG/ML Solution Ö diluer pour perfusion en flacon de 10 ml;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L04AC07;TOCILIZUMAB;L04C;INHIBITEUR DES INTERLEUKINES;O;N;N;O;N
9331885;T;ROACTEMRA 20 MG/ML Solution Ö diluer pour perfusion en flacon de 20 ml;2009-12-18;;;ROCHE;2017-04-14;2017-05-01;526.536;537.59;;;;;;;2009-12-18;1.16;1.16;1.16;1.16;2009-12-18;;2009-12-18;;ROACTEMRA 20 MG/ML Solution Ö diluer pour perfusion en flacon de 20 ml;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L04AC07;TOCILIZUMAB;L04C;INHIBITEUR DES INTERLEUKINES;O;N;N;O;N
9331891;T;ROACTEMRA 20 MG/ML Solution Ö diluer pour perfusion en flacon de 4 ml;2009-12-18;;;ROCHE;2017-04-14;2017-05-01;105.307;107.52;;;;;;;2009-12-18;1.16;1.16;1.16;1.16;2009-12-18;;2009-12-18;;ROACTEMRA 20 MG/ML Solution Ö diluer pour perfusion en flacon de 4 ml;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L04AC07;TOCILIZUMAB;L04C;INHIBITEUR DES INTERLEUKINES;O;N;N;O;N
